Stn Id,Stn Name,CIMIS Region,Date,Jul,ETo (in),qc,Precip (in),qc,Sol Rad (Ly/day),qc,Avg Vap Pres (mBars),qc,Max Air Temp (F),qc,Min Air Temp (F),qc,Avg Air Temp (F),qc,Max Rel Hum (%),qc,Min Rel Hum (%),qc,Avg Rel Hum (%),qc,Dew Point (F),qc,Avg Wind Speed (mph),qc,Wind Run (miles),qc,Avg Soil Temp (F),qc
147,Otay Lake,South Coast Valleys,1/8/2015,008,0.08, ,0.00, ,223, ,8.9, ,71.7, ,51.7, ,59.8, ,61, ,30, ,51, ,41.4, ,3.5, ,84.0, ,57.6, 
147,Otay Lake,South Coast Valleys,1/9/2015,009,0.06, ,0.00, ,198, ,10.1, ,71.6, ,49.8, ,58.1, ,91, ,38, ,61, ,44.8, ,3.0, ,70.8, ,58.3, 
147,Otay Lake,South Coast Valleys,1/10/2015,010,0.08, ,0.00, ,282, ,10.4, ,71.2, ,47.7, ,58.2, ,89, ,36, ,63, ,45.6, ,3.4, ,81.1, ,58.3, 
147,Otay Lake,South Coast Valleys,1/11/2015,011,0.00, ,0.41, ,61, ,14.7, ,59.5, ,54.2, ,57.4, ,97, ,74, ,91, ,54.8, ,2.1, ,50.4, ,59.1, 
147,Otay Lake,South Coast Valleys,1/12/2015,012,0.05, ,0.01, ,199, ,15.0, ,67.4, ,56.4,Y,59.2, ,97, ,69, ,87, ,55.4, ,2.1, ,51.6, ,59.9,Y
147,Otay Lake,South Coast Valleys,1/13/2015,013,0.08, ,0.00, ,273, ,12.0, ,68.8, ,52.3, ,59.9, ,94, ,31, ,68, ,49.5, ,3.6, ,86.4, ,60.3,Y
147,Otay Lake,South Coast Valleys,1/14/2015,014,0.10, ,0.00, ,323, ,7.3, ,71.5, ,45.4, ,57.1, ,67, ,27, ,46, ,36.5, ,4.3, ,102.4, ,59.1, 
147,Otay Lake,South Coast Valleys,1/15/2015,015,0.11, ,0.00, ,326, ,7.6, ,73.5, ,46.4, ,58.7, ,67, ,26, ,45, ,37.3, ,4.1, ,98.0, ,58.5, 
147,Otay Lake,South Coast Valleys,1/16/2015,016,0.11, ,0.00, ,331, ,6.5, ,74.8, ,46.9, ,58.9, ,59, ,19, ,38, ,33.6, ,5.0, ,118.9, ,58.2, 
147,Otay Lake,South Coast Valleys,1/17/2015,017,0.10, ,0.00, ,327, ,8.4, ,75.8, ,48.7, ,59.1, ,73, ,26, ,49, ,40.1, ,4.6, ,109.5, ,58.2, 
147,Otay Lake,South Coast Valleys,1/18/2015,018,0.10, ,0.00, ,307, ,7.8, ,75.1, ,48.3, ,58.9, ,73, ,23, ,46, ,38.3, ,4.4, ,105.1, ,58.5, 
147,Otay Lake,South Coast Valleys,1/19/2015,019,0.09, ,0.00, ,331, ,10.8, ,71.5, ,46.6, ,56.8, ,96, ,36, ,69, ,46.6, ,3.8, ,90.6, ,58.5, 
147,Otay Lake,South Coast Valleys,1/20/2015,020,0.06, ,0.01, ,277, ,12.1, ,65.4, ,45.2, ,53.6, ,98, ,61, ,86, ,49.7, ,3.0, ,72.1, ,59.1, 
147,Otay Lake,South Coast Valleys,1/21/2015,021,0.08, ,0.00, ,309, ,11.8, ,72.1, ,49.3, ,57.4, ,92, ,44, ,73, ,49.0, ,3.4, ,82.1, ,59.9, 
147,Otay Lake,South Coast Valleys,1/22/2015,022,0.11, ,0.00, ,327, ,5.4, ,74.9, ,44.0, ,58.4, ,78, ,13, ,33, ,29.1, ,3.6, ,86.9, ,58.9, 
147,Otay Lake,South Coast Valleys,1/23/2015,023,0.11, ,0.00, ,349, ,3.9, ,73.5, ,46.3, ,57.9, ,45, ,11, ,24, ,21.4, ,3.6, ,86.8, ,58.2, 
147,Otay Lake,South Coast Valleys,1/24/2015,024,0.13, ,0.00, ,350, ,4.8, ,78.3, ,44.2, ,60.0, ,49, ,12, ,27, ,26.2, ,4.3, ,103.3, ,57.8, 
147,Otay Lake,South Coast Valleys,1/25/2015,025,0.13, ,0.00, ,317, ,5.3, ,78.9, ,50.0, ,64.3, ,41, ,14, ,26, ,28.4, ,2.8, ,67.4, ,58.3, 
147,Otay Lake,South Coast Valleys,1/26/2015,026,0.08,R,0.01, ,122, ,9.0, ,75.7, ,52.3, ,64.0,H,86,H,20,H,44, ,41.8, ,5.7, ,135.7, ,59.0, 
147,Otay Lake,South Coast Valleys,1/27/2015,027,0.10, ,0.00, ,331, ,11.7, ,73.7, ,51.1, ,59.8, ,86, ,43, ,66, ,48.6, ,3.9, ,92.7, ,59.2, 
147,Otay Lake,South Coast Valleys,1/28/2015,028,0.08, ,0.00, ,240, ,10.8, ,76.2, ,50.0, ,61.7, ,82, ,32, ,57, ,46.5, ,3.8, ,90.4, ,59.4, 
147,Otay Lake,South Coast Valleys,1/29/2015,029,0.04, ,0.02, ,105, ,11.4, ,70.8, ,57.1,Y,62.2, ,87, ,39, ,60, ,48.1, ,2.9, ,70.7, ,59.8, 
147,Otay Lake,South Coast Valleys,1/30/2015,030,0.03, ,0.00, ,140, ,13.3, ,64.2, ,53.3, ,58.6, ,90, ,64, ,79, ,52.2, ,2.5, ,60.2, ,60.0, 
147,Otay Lake,South Coast Valleys,1/31/2015,031,0.07, ,0.00, ,249, ,12.5, ,66.6, ,49.8, ,56.8, ,92, ,60, ,80, ,50.5, ,4.3, ,102.0, ,59.8, 
148,Merced,San Joaquin Valley,1/1/2015,001,0.05, ,0.00, ,241, ,5.0, ,52.3, ,25.3, ,35.9, ,92, ,39, ,71, ,27.3, ,2.1, ,49.8, ,47.9, 
148,Merced,San Joaquin Valley,1/2/2015,002,0.05, ,0.00, ,238, ,4.9, ,53.2, ,23.1, ,35.0, ,92, ,39, ,71, ,26.6, ,1.9, ,46.7, ,47.0, 
148,Merced,San Joaquin Valley,1/3/2015,003,0.05, ,0.00, ,238, ,5.3, ,55.6, ,23.8, ,37.0, ,92, ,41, ,71, ,28.6, ,2.0, ,48.6, ,46.4, 
148,Merced,San Joaquin Valley,1/4/2015,004,0.04, ,0.00, ,192, ,6.1, ,54.4, ,27.6, ,38.0, ,93, ,51, ,79, ,32.0, ,2.3, ,55.8, ,46.1, 
148,Merced,San Joaquin Valley,1/5/2015,005,0.05, ,0.00, ,223, ,6.6, ,57.3, ,28.2, ,40.6, ,93, ,50, ,77, ,33.9, ,1.9, ,45.2, ,46.3, 
148,Merced,San Joaquin Valley,1/6/2015,006,0.06, ,0.00, ,237, ,7.4, ,61.8, ,29.6, ,42.9, ,94, ,52, ,79, ,36.7, ,2.2, ,51.9, ,46.5, 
148,Merced,San Joaquin Valley,1/7/2015,007,0.05, ,0.00, ,241, ,8.2, ,66.5, ,30.8, ,44.7, ,94, ,51, ,81, ,39.3, ,1.9, ,44.8, ,46.8, 
148,Merced,San Joaquin Valley,1/8/2015,008,0.05, ,0.00, ,208, ,8.7, ,63.6, ,33.2, ,45.9, ,94, ,58, ,83, ,41.0, ,2.1, ,49.4, ,47.1, 
148,Merced,San Joaquin Valley,1/9/2015,009,0.03, ,0.00, ,166, ,10.2, ,61.2, ,40.0, ,49.4, ,93, ,66, ,85, ,45.0, ,2.3, ,55.3, ,48.1, 
148,Merced,San Joaquin Valley,1/10/2015,010,0.04, ,0.00, ,192, ,10.2, ,64.0, ,41.8, ,50.2, ,94, ,56, ,82, ,45.1, ,1.9, ,44.7, ,49.2, 
148,Merced,San Joaquin Valley,1/11/2015,011,0.05, ,0.00, ,207, ,9.6, ,61.4, ,38.9, ,47.4, ,95, ,58, ,86, ,43.4, ,2.0, ,48.6, ,49.6, 
148,Merced,San Joaquin Valley,1/12/2015,012,0.03, ,0.01, ,160, ,9.0, ,56.2, ,35.8, ,43.9, ,94, ,78, ,92, ,41.7, ,2.1, ,51.5, ,49.4, 
148,Merced,San Joaquin Valley,1/13/2015,013,0.02, ,0.01, ,133, ,9.4, ,55.5, ,38.3, ,45.6, ,95, ,72, ,91, ,43.0, ,2.2, ,53.8, ,49.9, 
148,Merced,San Joaquin Valley,1/14/2015,014,0.05, ,0.01, ,239, ,8.7, ,58.0, ,32.9, ,44.4, ,95, ,67, ,87, ,40.8, ,2.6, ,62.1, ,49.6, 
148,Merced,San Joaquin Valley,1/15/2015,015,0.02, ,0.00,R,1, ,13.5,Y,,S,34.4, ,41.6, ,100, ,91, ,100,Y,41.6,Y,2.6, ,63.5, ,50.3, 
148,Merced,San Joaquin Valley,1/16/2015,016,0.02, ,0.00, ,122, ,8.1, ,48.8, ,37.7, ,41.0, ,96, ,79, ,93, ,39.0, ,2.8, ,66.1, ,50.4, 
148,Merced,San Joaquin Valley,1/17/2015,017,0.03, ,0.00, ,156, ,9.2, ,52.4, ,41.8, ,45.4, ,96, ,75, ,89, ,42.3, ,2.9, ,68.5, ,50.6, 
148,Merced,San Joaquin Valley,1/18/2015,018,0.01, ,0.00, ,80, ,9.1, ,49.6, ,42.4, ,44.6, ,96, ,80, ,91, ,42.2, ,2.7, ,63.7, ,51.0, 
148,Merced,San Joaquin Valley,1/19/2015,019,0.00, ,0.01, ,48, ,9.3, ,46.9, ,42.6, ,44.2, ,96, ,90, ,94, ,42.7, ,2.6, ,62.1, ,51.2, 
148,Merced,San Joaquin Valley,1/20/2015,020,0.04,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
148,Merced,San Joaquin Valley,1/21/2015,021,0.04,A,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M,,M
148,Merced,San Joaquin Valley,1/22/2015,022,0.03,H,0.00,H,190,H,8.0,H,51.9, ,32.1, ,43.5,H,94,H,73,H,83, ,38.8, ,2.9,H,70.5,H,51.4,H
148,Merced,San Joaquin Valley,1/23/2015,023,0.01,H,0.00,H,62,H,,M,54.0, ,,M,,M,99,H,93,H,,M,,M,3.0,H,71.7,H,50.4,H
148,Merced,San Joaquin Valley,1/24/2015,024,0.01, ,0.00, ,85, ,8.7, ,46.2, ,39.1, ,41.8, ,99, ,88, ,96, ,40.8, ,2.9, ,68.8, ,50.6, 
148,Merced,San Joaquin Valley,1/25/2015,025,0.01, ,0.00, ,108, ,8.1, ,48.4, ,34.9, ,40.0, ,100, ,80, ,96, ,39.0, ,2.6, ,62.6, ,50.6, 
148,Merced,San Joaquin Valley,1/26/2015,026,0.03, ,0.01, ,172, ,7.9, ,52.6, ,28.3, ,40.0, ,100, ,74, ,95, ,38.6, ,2.0, ,47.2, ,49.8, 
148,Merced,San Joaquin Valley,1/27/2015,027,0.04, ,0.01, ,155, ,11.7, ,63.0, ,41.9, ,53.6, ,99, ,66, ,84, ,48.8, ,4.7, ,111.8, ,50.9, 
148,Merced,San Joaquin Valley,1/28/2015,028,0.03, ,0.01, ,167, ,9.5, ,54.8, ,39.5, ,44.5, ,100, ,79, ,96, ,43.3, ,2.2, ,52.5, ,51.3, 
148,Merced,San Joaquin Valley,1/29/2015,029,0.03, ,0.00, ,169, ,9.5, ,57.8, ,36.7, ,44.7, ,100, ,71, ,94, ,43.1, ,1.8, ,42.8, ,51.0, 
148,Merced,San Joaquin Valley,1/30/2015,030,0.04, ,0.01, ,208, ,9.3, ,58.8, ,34.4, ,44.9, ,100, ,65, ,92, ,42.7, ,2.0, ,48.3, ,50.8, 
148,Merced,San Joaquin Valley,1/31/2015,031,0.06, ,0.00, ,255, ,8.6, ,60.0, ,33.8, ,43.8, ,100, ,60, ,89, ,40.7, ,2.4, ,57.3, ,50.7, 
150,Miramar,South Coast Valleys,1/1/2015,001,0.07, ,0.00, ,302, ,7.0, ,58.2, ,38.1, ,46.2, ,85, ,43, ,66, ,35.4, ,4.3, ,102.1, ,49.8, 
150,Miramar,South Coast Valleys,1/2/2015,002,0.07, ,0.00, ,301, ,8.5, ,58.3, ,34.3, ,47.2, ,94, ,56, ,77, ,40.3, ,3.0, ,71.1, ,49.7, 
150,Miramar,South Coast Valleys,1/3/2015,003,0.07, ,0.00, ,298, ,10.0, ,61.7, ,42.5, ,50.4, ,97, ,57, ,80, ,44.6, ,3.2, ,76.2, ,50.7, 
150,Miramar,South Coast Valleys,1/4/2015,004,0.08, ,0.00, ,305, ,10.5, ,65.5, ,37.3, ,51.8, ,100, ,44, ,80, ,45.7, ,2.8, ,67.8, ,51.1, 
150,Miramar,South Coast Valleys,1/5/2015,005,0.10, ,0.00, ,309, ,8.6, ,76.5, ,42.3, ,59.7, ,91, ,27, ,49, ,40.6, ,2.7, ,64.4, ,52.6, 
150,Miramar,South Coast Valleys,1/6/2015,006,0.11, ,0.00, ,318, ,7.1, ,80.9, ,47.0, ,61.7, ,61, ,20, ,38, ,35.6, ,2.9, ,68.9, ,53.5, 
150,Miramar,South Coast Valleys,1/7/2015,007,0.08, ,0.00, ,246, ,7.8, ,78.3, ,47.7, ,60.7, ,68, ,20, ,43, ,38.1, ,2.3, ,54.4, ,53.6, 
150,Miramar,South Coast Valleys,1/8/2015,008,0.07, ,0.00, ,208, ,10.5, ,72.4, ,51.2, ,60.0, ,90, ,32, ,59, ,45.8, ,2.3, ,56.1, ,54.9, 
150,Miramar,South Coast Valleys,1/9/2015,009,0.03, ,0.00, ,138, ,13.7, ,66.1, ,48.3, ,57.7, ,100, ,58, ,84, ,53.0, ,1.7, ,41.9, ,56.3, 
150,Miramar,South Coast Valleys,1/10/2015,010,0.07, ,0.00, ,247, ,12.5, ,71.5, ,49.0, ,59.6, ,100, ,41, ,72, ,50.5, ,2.3, ,55.7, ,56.5, 
150,Miramar,South Coast Valleys,1/11/2015,011,0.00, ,0.31, ,80, ,16.1,Y,59.9, ,55.2,Y,57.9, ,100, ,86, ,98,Y,57.4,Y,2.0, ,47.6, ,58.1, 
150,Miramar,South Coast Valleys,1/12/2015,012,0.07, ,0.02, ,276, ,16.5,Y,66.7, ,54.4, ,59.7, ,100, ,81, ,94,Y,58.1,Y,2.9, ,69.6, ,59.4,Y
150,Miramar,South Coast Valleys,1/13/2015,013,0.06, ,0.00, ,258, ,14.6, ,65.8, ,49.1, ,57.7, ,100, ,66, ,90, ,54.7, ,2.5, ,59.6, ,59.2, 
150,Miramar,South Coast Valleys,1/14/2015,014,0.09, ,0.00, ,315, ,9.2, ,69.6, ,43.4, ,56.2, ,83, ,34, ,60, ,42.5, ,3.1, ,74.0, ,56.6, 
150,Miramar,South Coast Valleys,1/15/2015,015,0.10, ,0.00, ,324, ,8.9, ,71.9, ,44.6, ,57.7, ,77, ,34, ,55, ,41.5, ,2.9, ,70.2, ,55.6, 
150,Miramar,South Coast Valleys,1/16/2015,016,0.09, ,0.00, ,331, ,9.1, ,72.6, ,42.9, ,57.1, ,85, ,30, ,57, ,42.0, ,2.7, ,64.2, ,55.0, 
150,Miramar,South Coast Valleys,1/17/2015,017,0.09, ,0.00, ,328, ,9.7, ,75.8, ,47.1, ,59.1, ,81, ,33, ,56, ,43.6, ,2.6, ,62.5, ,55.3, 
150,Miramar,South Coast Valleys,1/18/2015,018,0.09, ,0.00, ,314, ,10.2, ,75.2, ,47.6, ,58.3, ,94, ,32, ,61, ,45.0, ,2.5, ,59.8, ,55.5, 
150,Miramar,South Coast Valleys,1/19/2015,019,0.08, ,0.00, ,323, ,12.9, ,70.7, ,44.4, ,56.3, ,100, ,54, ,83, ,51.3, ,2.3, ,54.8, ,55.6, 
150,Miramar,South Coast Valleys,1/20/2015,020,0.02, ,0.01, ,121, ,14.5, ,59.9, ,52.2, ,55.2, ,100, ,90, ,98, ,54.5, ,2.5, ,59.6, ,57.2, 
150,Miramar,South Coast Valleys,1/21/2015,021,0.07, ,0.00, ,289, ,14.2, ,66.8, ,50.6, ,57.7, ,100, ,69, ,87, ,53.8, ,3.4, ,82.3, ,58.4, 
150,Miramar,South Coast Valleys,1/22/2015,022,0.10, ,0.00, ,314, ,7.2, ,74.7, ,39.9, ,57.2, ,97, ,21, ,45, ,36.1, ,3.0, ,71.6, ,56.1, 
150,Miramar,South Coast Valleys,1/23/2015,023,0.10, ,0.00, ,353, ,5.8, ,70.1, ,43.8, ,56.4, ,59, ,18, ,37, ,30.6, ,2.9, ,69.6, ,54.8, 
150,Miramar,South Coast Valleys,1/24/2015,024,0.14, ,0.00, ,356, ,5.1, ,79.4, ,44.0, ,62.8, ,60, ,13, ,26, ,27.4, ,4.9,Y,116.9,Y,54.0, 
150,Miramar,South Coast Valleys,1/25/2015,025,0.12, ,0.00, ,278, ,7.0, ,79.4, ,51.0, ,64.5, ,49, ,22, ,34, ,35.4, ,3.0, ,71.4, ,55.4, 
150,Miramar,South Coast Valleys,1/26/2015,026,0.03, ,0.04, ,82, ,11.2, ,72.3, ,51.5, ,60.5, ,96, ,38, ,62, ,47.6, ,3.0, ,71.8, ,56.6, 
150,Miramar,South Coast Valleys,1/27/2015,027,0.10, ,0.00, ,341, ,13.6, ,72.9, ,48.9, ,59.8, ,99, ,50, ,78, ,52.8, ,2.9, ,68.7, ,57.2, 
150,Miramar,South Coast Valleys,1/28/2015,028,0.07, ,0.00, ,246, ,13.2, ,74.0, ,48.1, ,60.4, ,98, ,47, ,73, ,51.9, ,2.5, ,58.8, ,57.1, 
150,Miramar,South Coast Valleys,1/29/2015,029,0.04, ,0.01, ,133, ,13.6, ,71.7, ,54.9, ,62.3, ,93, ,45, ,71, ,52.7, ,2.2, ,52.3, ,58.6, 
150,Miramar,South Coast Valleys,1/30/2015,030,0.02, ,0.00, ,102, ,14.8, ,63.4, ,54.4, ,58.9, ,96, ,73, ,87, ,55.0, ,2.1, ,49.3, ,59.0, 
150,Miramar,South Coast Valleys,1/31/2015,031,0.07, ,0.00, ,265, ,14.7, ,66.1, ,49.7, ,57.8, ,99, ,74, ,90, ,55.0, ,3.2, ,76.9, ,59.2, 
151,Ripley,Imperial/Coachella Valley,1/1/2015,001,0.06, ,0.00, ,338,R,5.0, ,50.3,Y,24.9,Y,36.4,Y,87, ,41, ,69,Y,27.1,Y,3.4, ,81.4, ,44.3,Y
151,Ripley,Imperial/Coachella Valley,1/2/2015,002,0.07, ,0.00, ,343,R,4.4, ,56.9, ,23.9,Y,38.7,Y,86, ,23, ,55,Y,24.1,Y,3.3, ,79.1, ,43.4,Y
151,Ripley,Imperial/Coachella Valley,1/3/2015,003,0.06, ,0.00, ,345,R,4.8, ,61.6, ,25.4, ,40.1,Y,85, ,24, ,57,Y,26.2,Y,2.6, ,62.0, ,43.5,Y
151,Ripley,Imperial/Coachella Valley,1/4/2015,004,0.07, ,0.00, ,326,R,5.5, ,61.4, ,26.6, ,42.6, ,81, ,32, ,59, ,29.3, ,3.6, ,86.9, ,44.0,Y
151,Ripley,Imperial/Coachella Valley,1/5/2015,005,0.08, ,0.00, ,340,R,5.7, ,66.1, ,30.3, ,46.4, ,80, ,26, ,53, ,30.1, ,3.4, ,80.7, ,45.2,Y
151,Ripley,Imperial/Coachella Valley,1/6/2015,006,0.08, ,0.00, ,351,R,6.5, ,72.0, ,32.6, ,49.4, ,79, ,27, ,54, ,33.7, ,3.3, ,79.9, ,46.3, 
151,Ripley,Imperial/Coachella Valley,1/7/2015,007,0.07, ,0.00, ,310, ,7.9, ,72.7, ,33.4, ,51.2, ,83, ,33, ,62, ,38.4, ,2.7, ,65.1, ,47.5, 
151,Ripley,Imperial/Coachella Valley,1/8/2015,008,0.05, ,0.00, ,206, ,9.6, ,73.8, ,43.9, ,54.4, ,83, ,37, ,66, ,43.4, ,2.6, ,61.8, ,49.3, 
151,Ripley,Imperial/Coachella Valley,1/9/2015,009,0.08, ,0.00, ,333,R,9.7, ,74.0, ,40.0, ,54.6, ,86, ,39, ,66, ,43.7, ,3.0, ,72.7, ,50.8, 
151,Ripley,Imperial/Coachella Valley,1/10/2015,010,0.07, ,0.00, ,260, ,11.5,Y,72.0, ,47.2,Y,56.8, ,85, ,50, ,73,Y,48.2,Y,3.5, ,84.7, ,52.7, 
151,Ripley,Imperial/Coachella Valley,1/11/2015,011,0.05, ,0.00, ,222, ,12.1,Y,69.2, ,44.8, ,55.7, ,92, ,54, ,80,Y,49.6,Y,3.3, ,79.2, ,53.1, 
151,Ripley,Imperial/Coachella Valley,1/12/2015,012,0.07, ,0.00, ,317, ,13.8,Y,71.6, ,47.9,Y,58.7, ,93, ,55, ,82,Y,53.1,Y,2.6, ,62.7, ,55.6,Y
151,Ripley,Imperial/Coachella Valley,1/13/2015,013,0.10, ,0.00, ,343,R,9.4, ,69.1, ,43.0, ,54.3, ,92, ,35, ,65, ,42.8, ,4.8, ,115.6, ,54.5, 
151,Ripley,Imperial/Coachella Valley,1/14/2015,014,0.10, ,0.00, ,356,R,7.4, ,70.9, ,39.8, ,54.2, ,69, ,31, ,52, ,36.9, ,4.6, ,110.5, ,52.6, 
151,Ripley,Imperial/Coachella Valley,1/15/2015,015,0.09, ,0.00, ,367,R,7.6, ,69.3, ,37.3, ,51.9, ,81, ,34, ,58, ,37.5, ,4.5, ,106.8, ,51.9, 
151,Ripley,Imperial/Coachella Valley,1/16/2015,016,0.09, ,0.00, ,365,R,7.4, ,70.7, ,37.7, ,51.7, ,80, ,28, ,57, ,36.9, ,4.1, ,97.8, ,51.7, 
151,Ripley,Imperial/Coachella Valley,1/17/2015,017,0.09, ,0.00, ,370,R,7.7, ,71.6, ,36.0, ,52.1, ,84, ,28, ,58, ,37.6, ,3.4, ,81.5, ,51.7, 
151,Ripley,Imperial/Coachella Valley,1/18/2015,018,0.08, ,0.00, ,323, ,8.0, ,72.1, ,36.4, ,52.2, ,85, ,30, ,60, ,38.7, ,2.8, ,67.1, ,51.6, 
151,Ripley,Imperial/Coachella Valley,1/19/2015,019,0.08, ,0.00, ,343, ,8.3, ,74.7, ,37.0, ,53.0, ,84, ,34, ,61, ,39.8, ,2.7, ,64.3, ,52.1, 
151,Ripley,Imperial/Coachella Valley,1/20/2015,020,0.10, ,0.00, ,339, ,8.6, ,73.2, ,37.3, ,53.7, ,86, ,31, ,61, ,40.7, ,3.7, ,88.8, ,52.2, 
151,Ripley,Imperial/Coachella Valley,1/21/2015,021,0.16, ,0.00, ,203, ,5.5, ,72.4, ,32.0, ,59.5, ,81, ,22, ,32, ,29.5, ,8.1, ,194.4, ,54.6, 
151,Ripley,Imperial/Coachella Valley,1/22/2015,022,0.12, ,0.00, ,384,R,4.5, ,66.9, ,38.3, ,51.9, ,66, ,15, ,34, ,24.3, ,5.5, ,132.7, ,52.1, 
151,Ripley,Imperial/Coachella Valley,1/23/2015,023,0.09, ,0.00, ,345, ,5.0, ,67.0, ,36.0, ,49.1, ,70, ,17, ,42, ,27.1, ,3.9, ,94.5, ,50.4, 
151,Ripley,Imperial/Coachella Valley,1/24/2015,024,0.13, ,0.00, ,381,R,5.8, ,73.2, ,35.7, ,53.0, ,76, ,22, ,42, ,30.6, ,6.3, ,150.3, ,50.5, 
151,Ripley,Imperial/Coachella Valley,1/25/2015,025,0.09, ,0.00, ,290, ,8.1, ,74.6, ,40.5, ,54.9, ,81, ,31, ,55, ,39.0, ,4.1, ,98.8, ,51.3, 
151,Ripley,Imperial/Coachella Valley,1/26/2015,026,0.02, ,0.00, ,85, ,11.0, ,59.0, ,44.2, ,52.3, ,91, ,69, ,82, ,47.0, ,4.0, ,97.0, ,51.6, 
151,Ripley,Imperial/Coachella Valley,1/27/2015,027,0.08, ,0.00, ,312, ,13.8,Y,69.1, ,49.0, ,57.8, ,92, ,67, ,85,Y,53.2,Y,3.6, ,85.5, ,54.1, 
151,Ripley,Imperial/Coachella Valley,1/28/2015,028,0.07, ,0.00, ,293, ,13.2,Y,68.9, ,44.1, ,56.8, ,93, ,65, ,84,Y,52.0,Y,3.1, ,74.4, ,55.0, 
151,Ripley,Imperial/Coachella Valley,1/29/2015,029,0.04, ,0.00, ,174, ,13.9,Y,67.4, ,52.0,Y,59.0, ,89, ,63, ,81,Y,53.3,Y,2.8, ,67.6, ,55.9, 
151,Ripley,Imperial/Coachella Valley,1/30/2015,030,0.05, ,0.00, ,207, ,14.2,Y,66.9, ,52.6,Y,59.0, ,92, ,68, ,84,Y,54.0,Y,2.8, ,68.0, ,57.1,Y
151,Ripley,Imperial/Coachella Valley,1/31/2015,031,0.07, ,0.00, ,271, ,12.5, ,68.2, ,46.6, ,56.2, ,92, ,61, ,81, ,50.5, ,3.2, ,76.7, ,56.7,Y
152,Camarillo,Central Coast Valleys,1/1/2015,001,0.07, ,0.00, ,258, ,5.8, ,59.0, ,33.6, ,44.2, ,88, ,32, ,59, ,30.8, ,3.9, ,92.4, ,48.9, 
152,Camarillo,Central Coast Valleys,1/2/2015,002,0.06, ,0.00, ,260, ,7.5, ,59.3, ,34.2, ,45.0, ,90, ,49, ,73, ,37.0, ,3.7, ,88.3, ,49.7, 
152,Camarillo,Central Coast Valleys,1/3/2015,003,0.06, ,0.00, ,254, ,9.0, ,61.0, ,38.1, ,48.0, ,92, ,58, ,79, ,41.8, ,3.4, ,82.5, ,50.8, 
152,Camarillo,Central Coast Valleys,1/4/2015,004,0.07, ,0.00, ,244, ,8.9, ,65.6, ,38.9, ,51.9, ,93, ,21, ,67, ,41.5, ,3.6, ,87.5, ,51.9, 
152,Camarillo,Central Coast Valleys,1/5/2015,005,0.16, ,0.00, ,264, ,4.5, ,80.7, ,53.4, ,68.3, ,42, ,14, ,19, ,24.6, ,5.9, ,142.5, ,55.5, 
152,Camarillo,Central Coast Valleys,1/6/2015,006,0.15, ,0.00, ,271, ,5.7, ,85.7,Y,52.0, ,69.9,Y,41, ,15, ,23,Y,30.3,Y,4.7, ,111.6, ,56.7, 
152,Camarillo,Central Coast Valleys,1/7/2015,007,0.10, ,0.00, ,248, ,8.7, ,86.8,Y,49.0, ,63.8, ,69, ,20, ,43, ,41.0, ,2.8, ,66.3, ,57.7, 
152,Camarillo,Central Coast Valleys,1/8/2015,008,0.07, ,0.00, ,239, ,11.3, ,73.5, ,46.4, ,57.4, ,96, ,43, ,70, ,47.8, ,2.5, ,61.2, ,56.8, 
152,Camarillo,Central Coast Valleys,1/9/2015,009,0.06, ,0.00, ,239, ,12.2, ,75.3, ,50.8, ,57.8, ,93, ,41, ,75, ,49.9, ,2.5, ,60.5, ,57.9, 
152,Camarillo,Central Coast Valleys,1/10/2015,010,0.00, ,1.03, ,60, ,13.6, ,57.5, ,49.9, ,54.4, ,100, ,83, ,94, ,52.7, ,2.2, ,52.3, ,55.8, 
152,Camarillo,Central Coast Valleys,1/11/2015,011,0.02, ,0.60, ,110, ,14.9,Y,64.9, ,49.1, ,57.0, ,100, ,74, ,94,Y,55.3,Y,2.6, ,63.5, ,57.3, 
152,Camarillo,Central Coast Valleys,1/12/2015,012,0.05, ,0.00, ,231, ,12.9, ,65.1, ,45.2, ,54.5, ,100, ,69, ,89, ,51.3, ,2.9, ,69.0, ,56.1, 
152,Camarillo,Central Coast Valleys,1/13/2015,013,0.10, ,0.00, ,266, ,9.2, ,72.7, ,44.2, ,56.4, ,99, ,27, ,59, ,42.2, ,4.1, ,99.0, ,55.3, 
152,Camarillo,Central Coast Valleys,1/14/2015,014,0.10, ,0.00, ,276, ,7.4, ,75.9, ,43.8, ,57.9, ,75, ,22, ,45, ,36.9, ,3.8, ,90.6, ,54.3, 
152,Camarillo,Central Coast Valleys,1/15/2015,015,0.11, ,0.00, ,284, ,6.7, ,77.0, ,41.3, ,56.4, ,76, ,20, ,43, ,34.4, ,3.5, ,84.4, ,54.1, 
152,Camarillo,Central Coast Valleys,1/16/2015,016,0.09, ,0.00, ,268, ,8.7, ,74.8, ,42.5, ,57.0, ,74, ,25, ,55, ,41.0, ,3.6, ,86.1, ,54.6, 
152,Camarillo,Central Coast Valleys,1/17/2015,017,0.11, ,0.00, ,279, ,9.1, ,80.9, ,47.8, ,60.6, ,82, ,17, ,50, ,42.1, ,4.3, ,103.6, ,56.3, 
